7, 7, 8, 8, 5
10, 10, 3, 3, 6
9, 9, 7, 7, 8
5, 7, 7, 11, 11
5, 11, 11, 11, 9
9, 5, 5, 8, 8
6, 6, 4, 4, 9
3, 3, 9, 9, 5
11, 10, 10, 3, 3
10, 5, 5, 7, 7
11, 9, 9, 8, 8
5, 8, 8, 12, 6
4, 4, 3, 3, 9
3, 3, 9, 9, 5
9, 9, 5, 5, 8
9, 9, 5, 5, 8
5, 5, 7, 7, 11
9, 9, 5, 5, 8
10, 10, 3, 3, 6
8, 7, 7, 11, 11
9, 9, 8, 8, 10
9, 8, 8, 7, 7
9, 9, 8, 8, 7
4, 4, 3, 3, 9
10, 3, 3, 6, 6
5, 11, 11, 11, 9
7, 7, 11, 11, 9
9, 9, 9, 10, 10
4, 3, 3, 9, 9
8, 12, 6, 6, 6
4, 9, 9, 8, 8
5, 5, 8, 8, 12
7, 8, 8, 5, 5
4, 9, 9, 8, 8
4, 4, 9, 9, 8
6, 4, 4, 9, 9
11, 9, 9, 8, 8
3, 9, 9, 5, 5
9, 8, 8, 7, 7
6, 6, 6, 11, 11
5, 11, 11, 11, 9
