10, 10, 8, 8, 11
6, 10, 10, 8, 8
5, 8, 8, 3, 3
5, 5, 10, 10, 7
6, 6, 8, 8, 10
1, 3, 3, 11, 11
9, 9, 10, 10, 10
9, 9, 6, 6, 8
9, 9, 6, 6, 8
10, 8, 8, 11, 11
7, 7, 9, 9, 6
7, 9, 9, 6, 6
8, 8, 3, 3, 6
11, 9, 9, 10, 10
5, 5, 10, 10, 7
11, 11, 8, 8, 10
3, 3, 6, 6, 10
7, 9, 9, 6, 6
9, 9, 6, 6, 10
10, 11, 11, 9, 9
8, 8, 10, 11, 11
4, 9, 9, 9, 11
11, 5, 5, 10, 10
1, 3, 3, 11, 11
11, 11, 1, 9, 9
10, 10, 7, 7, 9
4, 4, 9, 9, 9
9, 9, 6, 6, 8
8, 8, 10, 11, 11
10, 8, 8, 11, 11
8, 11, 11, 11, 1
8, 8, 3, 3, 6
9, 9, 9, 11, 11
7, 7, 9, 9, 6
7, 7, 9, 9, 6
3, 3, 11, 11, 5
5, 10, 10, 7, 7
8, 8, 11, 11, 11
5, 5, 10, 10, 7
11, 11, 9, 9, 10
4, 1, 3, 3, 11
9, 9, 11, 11, 8
10, 5, 5, 8, 8
10, 9, 9, 4, 4
10, 9, 9, 4, 4
6, 6, 8, 8, 10
1, 3, 3, 11, 11
8, 11, 11, 11, 1
1, 3, 3, 11, 11
9, 9, 11, 11, 8
7, 9, 9, 6, 6
5, 5, 10, 10, 7
10, 10, 7, 7, 9
10, 5, 5, 8, 8
5, 5, 10, 10, 7
9, 9, 10, 10, 10
9, 10, 10, 10, 4
9, 10, 10, 10, 4
6, 10, 10, 8, 8
9, 6, 6, 10, 10
10, 10, 7, 7, 9
8, 10, 11, 11, 9
7, 9, 9, 6, 6
11, 11, 1, 9, 9
3, 11, 11, 5, 5
7, 7, 9, 9, 6
11, 5, 5, 10, 10
11, 11, 11, 1, 9
9, 4, 4, 1, 3
8, 11, 11, 11, 1
11, 8, 8, 10, 10
9, 9, 11, 11, 8
4, 1, 3, 3, 11
9, 9, 4, 4, 1
1, 3, 3, 11, 11
11, 1, 9, 9, 6
7, 7, 9, 9, 6
8, 10, 11, 11, 9
10, 10, 10, 4, 4
10, 10, 5, 5, 8
9, 9, 4, 4, 1
5, 5, 8, 8, 3
11, 11, 1, 9, 9
11, 8, 8, 10, 10
4, 4, 9, 9, 9
8, 10, 10, 5, 5
11, 5, 5, 10, 10
9, 11, 11, 8, 8
11, 11, 9, 9, 10
9, 9, 6, 6, 8
9, 10, 10, 10, 4
10, 11, 11, 9, 9
9, 6, 6, 10, 10
8, 10, 10, 5, 5
9, 9, 10, 10, 10
7, 9, 9, 6, 6
7, 7, 9, 9, 6
9, 9, 11, 11, 8
5, 5, 10, 10, 7
8, 8, 10, 10, 5
9, 9, 9, 11, 11
7, 9, 9, 6, 6
10, 11, 11, 9, 9
3, 3, 11, 11, 5
11, 11, 11, 1, 9
3, 11, 11, 5, 5
9, 9, 9, 11, 11
3, 6, 6, 10, 10
5, 10, 10, 7, 7
3, 3, 6, 6, 10
9, 4, 4, 1, 3
5, 5, 8, 8, 3
7, 7, 9, 9, 6
10, 10, 7, 7, 9
8, 8, 10, 11, 11
9, 4, 4, 1, 3
9, 9, 4, 4, 1
7, 9, 9, 6, 6
8, 8, 3, 3, 6
11, 8, 8, 10, 10
9, 6, 6, 10, 10
6, 10, 10, 10, 9
4, 4, 9, 9, 9
8, 8, 3, 3, 6
10, 10, 4, 4, 9
9, 11, 11, 8, 8
8, 10, 10, 5, 5
11, 5, 5, 10, 10
9, 9, 6, 6, 10
9, 9, 6, 6, 10
6, 10, 10, 8, 8
10, 11, 11, 9, 9
9, 9, 6, 6, 10
10, 10, 7, 7, 9
11, 1, 9, 9, 6
5, 8, 8, 3, 3
7, 7, 9, 9, 6
10, 10, 10, 4, 4
6, 6, 8, 8, 10
7, 9, 9, 6, 6
3, 3, 11, 11, 5
11, 11, 11, 1, 9
8, 8, 10, 11, 11
3, 3, 6, 6, 10
10, 9, 9, 4, 4
9, 9, 6, 6, 8
9, 9, 9, 11, 11
4, 4, 9, 9, 9
9, 6, 6, 10, 10
4, 4, 9, 9, 9
10, 11, 11, 9, 9
8, 8, 11, 11, 11
9, 9, 6, 6, 10
10, 10, 5, 5, 8
8, 10, 10, 5, 5
8, 10, 11, 11, 9
8, 8, 10, 11, 11
1, 9, 9, 6, 6
6, 10, 10, 8, 8
3, 11, 11, 5, 5
3, 6, 6, 10, 10
10, 10, 9, 9, 4
9, 9, 10, 10, 10
8, 8, 11, 11, 11
8, 10, 10, 5, 5
10, 10, 4, 4, 9
10, 9, 9, 4, 4
8, 8, 3, 3, 6
