4, 4, 1, 3, 11
7, 9, 10, 3, 6
8, 10, 10, 5, 5
7, 7, 10, 9, 6
8, 10, 10, 5, 5
9, 7, 4, 4, 1
4, 1, 3, 11, 11
3, 6, 7, 8, 6
8, 9, 9, 7, 11
7, 11, 1, 9, 9
6, 7, 8, 6, 11
10, 4, 11, 9, 9
8, 6, 11, 9, 7
5, 7, 9, 10, 3
8, 8, 10, 4, 11
7, 10, 9, 6, 6
8, 8, 11, 7, 11
3, 6, 7, 8, 6
11, 4, 10, 8, 9
8, 6, 11, 9, 7
9, 9, 10, 10, 11
9, 6, 6, 8, 8
7, 10, 9, 6, 6
11, 8, 8, 10, 10
8, 11, 7, 11, 1
6, 6, 8, 8, 10
9, 7, 11, 8, 8
7, 10, 9, 6, 6
11, 11, 9, 5, 5
9, 10, 3, 6, 7
6, 6, 11, 10, 8
8, 10, 10, 5, 5
9, 9, 6, 6, 8
10, 4, 11, 9, 9
8, 11, 7, 11, 1
8, 11, 7, 11, 1
8, 11, 7, 11, 1
11, 8, 8, 10, 10
10, 10, 5, 5, 7
11, 11, 9, 5, 5
10, 4, 11, 9, 9
6, 8, 8, 10, 4
5, 5, 7, 9, 10
9, 7, 11, 8, 8
8, 8, 11, 7, 11
11, 4, 10, 8, 9
6, 8, 8, 10, 4
1, 3, 11, 11, 9
7, 9, 10, 3, 6
8, 8, 11, 7, 11
9, 10, 10, 11, 4
8, 9, 9, 7, 11
10, 9, 6, 6, 11
6, 7, 8, 6, 11
4, 1, 3, 11, 11
11, 7, 11, 1, 9
8, 8, 10, 4, 11
8, 10, 10, 5, 5
1, 3, 11, 11, 9
7, 11, 1, 9, 9
6, 6, 11, 10, 8
10, 6, 7, 7, 10
11, 10, 8, 8, 11
3, 11, 11, 9, 5
6, 6, 11, 10, 8
10, 10, 5, 5, 7
10, 4, 11, 9, 9
9, 9, 6, 6, 8
7, 11, 1, 9, 9
10, 9, 6, 6, 11
6, 7, 8, 6, 11
7, 9, 10, 3, 6
8, 10, 10, 5, 5
8, 10, 10, 5, 5
9, 10, 3, 6, 7
9, 10, 10, 11, 4
11, 9, 9, 10, 10
10, 8, 9, 9, 7
3, 11, 11, 9, 5
6, 6, 8, 8, 10
11, 4, 10, 8, 9
11, 10, 8, 8, 11
7, 10, 9, 6, 6
6, 7, 7, 10, 9
7, 10, 9, 6, 6
6, 6, 8, 8, 10
1, 9, 9, 6, 6
10, 4, 11, 9, 9
10, 6, 7, 7, 10
7, 7, 10, 9, 6
6, 11, 10, 8, 8
5, 7, 9, 10, 3
9, 6, 6, 11, 10
10, 10, 11, 4, 10
11, 9, 7, 4, 4
5, 10, 6, 7, 7
8, 10, 4, 11, 9
5, 5, 7, 9, 10
4, 4, 1, 3, 11
8, 10, 10, 5, 5
7, 10, 9, 6, 6
8, 8, 11, 7, 11
10, 4, 11, 9, 9
10, 4, 11, 9, 9
7, 11, 1, 9, 9
8, 8, 10, 4, 11
6, 7, 8, 6, 11
1, 9, 9, 6, 6
7, 11, 1, 9, 9
7, 7, 10, 9, 6
9, 10, 3, 6, 7
5, 5, 7, 9, 10
6, 7, 8, 6, 11
10, 9, 6, 6, 11
3, 6, 7, 8, 6
7, 4, 4, 1, 3
10, 3, 6, 7, 8
9, 7, 4, 4, 1
11, 4, 10, 8, 9
6, 7, 8, 6, 11
10, 5, 5, 7, 9
10, 5, 5, 7, 9
10, 8, 9, 9, 7
10, 4, 11, 9, 9
10, 3, 6, 7, 8
11, 8, 8, 10, 10
9, 10, 3, 6, 7
9, 9, 7, 11, 8
9, 6, 6, 8, 8
4, 1, 3, 11, 11
9, 6, 6, 8, 8
6, 11, 9, 7, 4
9, 9, 6, 6, 8
10, 8, 9, 9, 7
8, 8, 10, 10, 5
8, 8, 11, 7, 11
6, 11, 10, 8, 8
10, 8, 8, 11, 7
9, 9, 7, 11, 8
8, 8, 10, 4, 11
9, 10, 3, 6, 7
6, 8, 8, 10, 4
4, 10, 8, 9, 9
4, 1, 3, 11, 11
3, 11, 11, 9, 5
11, 1, 9, 9, 6
6, 7, 7, 10, 9
9, 7, 4, 4, 1
8, 11, 7, 11, 1
10, 9, 6, 6, 11
1, 9, 9, 6, 6
10, 4, 11, 9, 9
10, 10, 11, 4, 10
9, 6, 6, 8, 8
3, 11, 11, 9, 5
8, 8, 10, 10, 5
10, 3, 6, 7, 8
11, 1, 9, 9, 6
11, 7, 11, 1, 9
9, 5, 5, 10, 6
9, 9, 6, 6, 8
8, 8, 10, 10, 5
3, 6, 7, 8, 6
10, 3, 6, 7, 8
7, 11, 8, 8, 10
5, 10, 6, 7, 7
1, 3, 11, 11, 9
10, 6, 7, 7, 10
6, 7, 7, 10, 9
6, 6, 8, 8, 10
1, 9, 9, 6, 6
11, 10, 8, 8, 11
11, 1, 9, 9, 6
1, 3, 11, 11, 9
10, 3, 6, 7, 8
10, 5, 5, 7, 9
8, 8, 10, 4, 11
5, 7, 9, 10, 3
8, 6, 11, 9, 7
6, 7, 7, 10, 9
11, 9, 9, 10, 10
9, 5, 5, 10, 6
7, 11, 8, 8, 10
9, 6, 6, 8, 8
1, 3, 11, 11, 9
4, 4, 1, 3, 11
8, 8, 10, 4, 11
8, 10, 4, 11, 9
6, 6, 11, 10, 8
11, 11, 9, 5, 5
9, 9, 10, 10, 11
9, 7, 11, 8, 8
6, 7, 7, 10, 9
9, 5, 5, 10, 6
9, 9, 7, 11, 8
7, 8, 6, 11, 9
10, 10, 5, 5, 7
8, 8, 10, 10, 5
4, 10, 8, 9, 9
6, 11, 10, 8, 8
9, 9, 6, 6, 8
4, 1, 3, 11, 11
10, 8, 8, 11, 7
9, 10, 10, 11, 4
11, 11, 9, 5, 5
6, 7, 8, 6, 11
10, 4, 11, 9, 9
1, 3, 11, 11, 9
9, 6, 6, 8, 8
6, 8, 8, 10, 4
10, 10, 5, 5, 7
6, 6, 8, 8, 10
11, 1, 9, 9, 6
7, 11, 1, 9, 9
8, 8, 11, 7, 11
4, 10, 8, 9, 9
8, 10, 4, 11, 9
10, 5, 5, 7, 9
8, 8, 10, 10, 5
8, 9, 9, 7, 11
10, 11, 4, 10, 8
5, 5, 7, 9, 10
8, 10, 10, 5, 5
5, 5, 10, 6, 7
11, 10, 8, 8, 11
7, 4, 4, 1, 3
8, 8, 10, 10, 5
11, 1, 9, 9, 6
5, 10, 6, 7, 7
10, 5, 5, 7, 9
1, 3, 11, 11, 9
10, 4, 11, 9, 9
