4, 4, 9, 9, 8
9, 10, 10, 4, 4
6, 10, 10, 10, 8
11, 4, 4, 9, 9
10, 10, 10, 11, 11
8, 8, 10, 10, 10
10, 10, 10, 8, 8
10, 10, 10, 8, 8
9, 9, 10, 10, 4
10, 9, 9, 6, 6
11, 10, 10, 5, 5
6, 11, 11, 10, 10
5, 7, 7, 9, 12
7, 9, 12, 6, 6
10, 11, 11, 6, 6
10, 11, 11, 6, 6
6, 11, 11, 10, 10
8, 8, 10, 10, 10
10, 10, 5, 5, 8
9, 12, 6, 6, 11
6, 8, 8, 8, 10
11, 6, 6, 10, 10
10, 11, 11, 6, 6
11, 11, 5, 5, 7
9, 9, 10, 10, 4
4, 4, 3, 3, 11
10, 10, 4, 4, 3
8, 11, 11, 11, 7
4, 3, 3, 11, 11
11, 6, 6, 10, 10
9, 9, 6, 6, 8
8, 8, 11, 11, 11
10, 10, 5, 5, 8
