3, 7, 10, 7, 4
11, 10, 4, 4, 9
1, 5, 11, 5, 8
1, 5, 11, 5, 8
9, 10, 7, 8, 8
7, 8, 7, 9, 11
9, 8, 10, 7, 11
8, 7, 9, 11, 11
10, 5, 7, 7, 8
11, 10, 4, 4, 9
7, 8, 7, 9, 11
8, 10, 7, 11, 11
8, 9, 8, 10, 7
10, 7, 8, 8, 11
11, 11, 6, 6, 8
8, 7, 9, 11, 11
7, 10, 9, 11, 11
11, 5, 8, 8, 11
8, 9, 8, 10, 7
10, 7, 8, 8, 11
1, 10, 3, 5, 10
11, 9, 9, 10, 7
5, 10, 5, 7, 7
10, 7, 8, 8, 11
7, 10, 7, 4, 11
9, 7, 10, 6, 7
4, 4, 9, 3, 7
4, 4, 9, 3, 7
11, 6, 6, 8, 7
10, 9, 11, 11, 10
10, 6, 7, 1, 10
7, 10, 7, 4, 11
10, 6, 7, 1, 10
10, 7, 4, 11, 9
11, 6, 6, 8, 7
9, 7, 10, 6, 7
9, 8, 10, 7, 11
10, 9, 11, 11, 10
11, 11, 10, 4, 4
11, 11, 4, 4, 7
11, 7, 8, 9, 8
10, 7, 4, 11, 9
5, 10, 5, 7, 7
10, 7, 8, 8, 11
3, 7, 10, 7, 4
7, 10, 9, 11, 11
10, 9, 11, 11, 10
7, 8, 7, 9, 11
7, 7, 8, 7, 9
7, 10, 7, 4, 11
4, 4, 7, 10, 9
8, 11, 7, 8, 9
10, 7, 8, 8, 11
10, 6, 7, 1, 10
3, 5, 10, 5, 7
9, 8, 10, 7, 11
10, 7, 8, 8, 11
7, 8, 7, 9, 11
5, 8, 8, 11, 7
11, 10, 4, 4, 9
5, 10, 5, 7, 7
8, 8, 11, 7, 8
10, 6, 7, 1, 10
5, 11, 5, 8, 8
11, 4, 4, 7, 10
9, 11, 11, 10, 4
1, 10, 3, 5, 10
10, 9, 7, 10, 6
8, 8, 11, 7, 5
9, 9, 10, 7, 8
10, 9, 7, 10, 6
1, 5, 11, 5, 8
11, 10, 4, 4, 9
7, 9, 11, 11, 4
11, 7, 8, 9, 8
9, 11, 11, 10, 4
3, 7, 10, 7, 4
10, 5, 7, 7, 8
11, 9, 9, 10, 7
3, 5, 10, 5, 7
8, 7, 1, 5, 11
8, 7, 1, 5, 11
11, 7, 8, 9, 8
3, 7, 10, 7, 4
9, 3, 7, 10, 7
10, 9, 11, 11, 10
7, 10, 9, 11, 11
7, 1, 10, 3, 5
8, 7, 1, 5, 11
7, 10, 6, 7, 1
