10, 8, 8, 11, 11
3, 11, 11, 5, 5
10, 10, 10, 9, 9
10, 10, 8, 8, 11
9, 9, 6, 6, 10
11, 11, 12, 9, 9
8, 8, 11, 11, 11
12, 9, 9, 6, 6
11, 8, 8, 10, 10
9, 6, 6, 8, 8
9, 9, 6, 6, 10
5, 8, 8, 3, 3
4, 4, 4, 3, 3
10, 10, 9, 9, 4
9, 9, 6, 6, 10
9, 9, 6, 6, 10
10, 11, 11, 9, 9
11, 11, 9, 9, 10
5, 5, 8, 8, 3
10, 10, 7, 7, 9
9, 4, 4, 4, 3
11, 9, 9, 10, 10
6, 6, 8, 8, 10
10, 9, 9, 4, 4
4, 4, 4, 3, 3
8, 10, 11, 11, 9
10, 9, 9, 4, 4
10, 9, 9, 4, 4
4, 9, 9, 9, 11
9, 9, 6, 6, 10
6, 6, 10, 10, 10
9, 6, 6, 8, 8
10, 10, 9, 9, 4
9, 9, 6, 6, 8
9, 9, 6, 6, 8
4, 3, 3, 11, 11
11, 11, 9, 9, 10
8, 10, 10, 5, 5
10, 10, 10, 9, 9
6, 6, 10, 10, 10
8, 8, 10, 10, 5
