11, 11, 6, 6, 8
7, 4, 4, 4, 5
10, 11, 11, 6, 6
7, 7, 7, 1, 9
8, 8, 5, 5, 11
8, 8, 11, 11, 7
11, 11, 10, 10, 9
7, 7, 4, 4, 4
8, 11, 11, 7, 7
4, 4, 4, 5, 5
4, 4, 5, 5, 9
11, 11, 6, 6, 10
11, 6, 6, 8, 8
8, 5, 5, 11, 11
7, 7, 4, 4, 4
10, 10, 4, 4, 9
9, 9, 8, 8, 8
9, 5, 5, 7, 7
6, 8, 8, 5, 5
9, 9, 8, 8, 8
6, 6, 8, 8, 5
7, 7, 7, 1, 9
6, 10, 10, 4, 4
9, 5, 5, 7, 7
10, 10, 11, 11, 6
9, 5, 5, 7, 7
10, 9, 9, 5, 5
8, 11, 11, 7, 7
8, 8, 8, 11, 11
8, 10, 10, 11, 11
8, 8, 5, 5, 11
3, 11, 11, 11, 10
9, 3, 3, 11, 11
10, 9, 9, 5, 5
11, 7, 7, 9, 9
11, 11, 6, 6, 8
3, 11, 11, 11, 10
9, 8, 8, 8, 11
7, 7, 1, 9, 10
6, 8, 8, 5, 5
3, 3, 11, 11, 11
9, 9, 9, 3, 3
7, 9, 9, 9, 3
5, 11, 11, 6, 6
5, 11, 11, 6, 6
11, 6, 6, 8, 8
11, 11, 6, 6, 8
4, 4, 9, 9, 7
10, 10, 9, 9, 5
11, 7, 7, 9, 9
4, 5, 5, 9, 9
11, 6, 6, 8, 8
6, 6, 10, 10, 4
11, 11, 11, 10, 10
9, 9, 9, 3, 3
5, 7, 7, 7, 1
8, 11, 11, 7, 7
11, 11, 11, 10, 10
7, 7, 9, 9, 9
9, 10, 10, 11, 11
7, 4, 4, 4, 5
6, 8, 8, 5, 5
11, 6, 6, 10, 10
6, 10, 10, 4, 4
4, 4, 5, 5, 9
7, 7, 9, 9, 9
11, 11, 6, 6, 8
9, 9, 8, 8, 8
7, 7, 9, 9, 9
10, 4, 4, 9, 9
11, 11, 10, 10, 9
8, 10, 10, 11, 11
10, 11, 11, 6, 6
4, 4, 4, 5, 5
6, 8, 8, 10, 10
11, 6, 6, 8, 8
11, 10, 10, 9, 9
6, 6, 8, 8, 5
11, 11, 6, 6, 8
9, 9, 8, 8, 8
11, 10, 10, 9, 9
11, 11, 7, 7, 9
7, 9, 9, 9, 3
6, 6, 10, 10, 4
8, 8, 10, 10, 11
1, 9, 10, 10, 11
11, 11, 6, 6, 8
10, 11, 11, 6, 6
9, 9, 3, 3, 11
11, 7, 7, 9, 9
8, 8, 8, 11, 11
5, 9, 9, 8, 8
7, 7, 1, 9, 10
4, 4, 5, 5, 9
9, 9, 5, 5, 7
9, 9, 7, 7, 4
9, 9, 8, 8, 8
10, 11, 11, 6, 6
11, 11, 10, 10, 9
10, 10, 11, 11, 6
8, 8, 8, 11, 11
10, 11, 11, 6, 6
9, 7, 7, 4, 4
10, 10, 4, 4, 9
10, 10, 4, 4, 9
8, 11, 11, 7, 7
11, 11, 11, 10, 10
9, 9, 7, 7, 4
1, 9, 10, 10, 11
7, 7, 7, 1, 9
9, 5, 5, 7, 7
4, 4, 9, 9, 7
7, 9, 9, 9, 3
5, 9, 9, 8, 8
5, 7, 7, 7, 1
7, 9, 9, 9, 3
9, 9, 3, 3, 11
5, 5, 7, 7, 7
8, 8, 8, 11, 11
11, 6, 6, 10, 10
10, 10, 4, 4, 9
9, 7, 7, 4, 4
11, 11, 10, 10, 9
10, 10, 9, 9, 5
10, 4, 4, 9, 9
10, 11, 11, 6, 6
11, 10, 10, 9, 9
10, 10, 11, 11, 6
3, 3, 11, 11, 11
3, 3, 11, 11, 11
7, 7, 9, 9, 9
11, 7, 7, 9, 9
10, 10, 4, 4, 9
6, 8, 8, 5, 5
3, 3, 11, 11, 11
5, 9, 9, 8, 8
6, 8, 8, 5, 5
4, 4, 9, 9, 7
8, 10, 10, 11, 11
8, 8, 11, 11, 7
6, 10, 10, 4, 4
10, 11, 11, 6, 6
11, 6, 6, 10, 10
11, 6, 6, 10, 10
8, 8, 5, 5, 11
4, 5, 5, 9, 9
11, 10, 10, 9, 9
6, 8, 8, 5, 5
10, 10, 9, 9, 5
7, 7, 7, 1, 9
5, 5, 9, 9, 8
9, 9, 7, 7, 4
11, 6, 6, 8, 8
9, 9, 9, 3, 3
11, 11, 11, 10, 10
11, 10, 10, 9, 9
5, 5, 11, 11, 6
11, 6, 6, 8, 8
4, 9, 9, 7, 7
9, 8, 8, 8, 11
8, 8, 5, 5, 11
8, 11, 11, 7, 7
3, 3, 11, 11, 11
3, 11, 11, 11, 10
6, 10, 10, 4, 4
11, 6, 6, 8, 8
6, 10, 10, 4, 4
4, 4, 5, 5, 9
