3, 6, 6, 6, 11
8, 8, 5, 5, 11
5, 5, 8, 8, 1
10, 4, 4, 4, 3
11, 9, 9, 9, 10
9, 5, 5, 8, 8
1, 6, 6, 6, 4
11, 11, 10, 10, 3
9, 9, 5, 5, 8
10, 4, 4, 4, 3
9, 8, 8, 7, 7
8, 8, 7, 7, 11
9, 5, 5, 8, 8
7, 7, 11, 11, 10
11, 9, 9, 9, 10
5, 11, 11, 11, 9
9, 8, 8, 10, 10
10, 4, 4, 4, 3
4, 4, 3, 3, 9
6, 4, 4, 9, 9
7, 8, 8, 5, 5
4, 3, 3, 9, 9
6, 4, 4, 9, 9
8, 8, 10, 10, 5
5, 11, 11, 11, 9
3, 3, 6, 6, 6
5, 5, 8, 8, 1
4, 4, 3, 3, 9
7, 11, 11, 10, 10
11, 11, 9, 9, 8
10, 3, 3, 6, 6
10, 10, 3, 3, 6&
3, 9, 9, 5, 5
5, 7, 7, 11, 11
9, 10, 10, 10, 4
6, 6, 4, 4, 9
6, 6, 4, 4, 9
7, 7, 11, 11, 9
5, 7, 7, 11, 11
7, 7, 8, 8, 5
11, 11, 11, 9, 9
10, 10, 3, 3, 6
7, 8, 8, 5, 5
10, 5, 5, 7, 7
9, 9, 8, 8, 7
9, 9, 9, 10, 10
4, 9, 9, 8, 8
8, 10, 10, 5, 5
10, 3, 3, 6, 6
9, 7, 7, 8, 8
7, 7, 11, 11, 9
3, 3, 9, 9, 5
6, 11, 11, 9, 9
3, 6, 6, 6, 11
7, 11, 11, 9, 9
7, 7, 11, 11, 10
9, 9, 8, 8, 10
10, 3, 3, 6, 6
5, 5, 11, 11, 11
7, 8, 8, 5, 5
9, 8, 8, 7, 7
7, 11, 11, 10, 10
7, 7, 11, 11, 9
9, 9, 5, 5, 8
4, 4, 3, 3, 9
1, 6, 6, 6, 4
4, 4, 4, 3, 3
11, 11, 9, 9, 8
6, 4, 4, 9, 9
10, 10, 5, 5, 7
6, 6, 11, 11, 9
1, 6, 6, 6, 4
9, 9, 8, 8, 10
6, 11, 11, 9, 9
10, 10, 4, 4, 4
4, 3, 3, 9, 9
11, 9, 9, 8, 8
11, 9, 9, 9, 10
5, 7, 7, 11, 11
4, 3, 3, 9, 9
4, 4, 3, 3, 9
5, 5, 11, 11, 11
6, 6, 6, 11, 11
10, 5, 5, 7, 7
9, 9, 9, 10, 10
9, 8, 8, 7, 7
9, 5, 5, 8, 8
8, 8, 10, 10, 5
3, 9, 9, 5, 5
6, 11, 11, 9, 9
3, 3, 6, 6, 6
4, 4, 9, 9, 8
11, 10, 10, 3, 3
10, 4, 4, 4, 3
11, 11, 9, 9, 7
11, 11, 11, 9, 9
8, 8, 5, 5, 11&
8, 10, 10, 5, 5
4, 4, 3, 3, 9
4, 4, 4, 3, 3
10, 5, 5, 7, 7
8, 10, 10, 5, 5
7, 7, 8, 8, 5
8, 7, 7, 11, 11
11, 11, 11, 9, 9
8, 8, 10, 10, 5
4, 4, 3, 3, 9
7, 8, 8, 5, 5
9, 9, 5, 5, 8
11, 9, 9, 7, 7
10, 3, 3, 6, 6
11, 11, 9, 9, 9
4, 4, 4, 3, 3
9, 8, 8, 10, 10
7, 11, 11, 9, 9
8, 1, 6, 6, 6
7, 7, 11, 11, 10
9, 10, 10, 10, 4
11, 11, 9, 9, 9
11, 9, 9, 7, 7
6, 11, 11, 9, 9
11, 9, 9, 7, 7
7, 7, 8, 8, 5
9, 9, 10, 10, 10
11, 9, 9, 9, 10
11, 9, 9, 8, 8
7, 7, 11, 11, 10
1, 6, 6, 6, 4
8, 8, 7, 7, 11
8, 8, 7, 7, 11
10, 10, 3, 3, 6
8, 1, 6, 6, 6
6, 4, 4, 9, 9
9, 5, 5, 8, 8
4, 9, 9, 8, 8
11, 11, 9, 9, 8
8, 8, 5, 5, 11
7, 7, 8, 8, 5
8, 8, 10, 10, 5
9, 9, 8, 8, 10
8, 8, 10, 10, 5
4, 4, 9, 9, 8
4, 4, 4, 3, 3
5, 5, 8, 8, 1
11, 9, 9, 8, 8
6, 4, 4, 9, 9
5, 7, 7, 11, 11
3, 3, 9, 9, 5
10, 10, 10, 4, 4
10, 4, 4, 4, 3
6, 4, 4, 9, 9
9, 9, 8, 8, 7
8, 1, 6, 6, 6
9, 7, 7, 8, 8
5, 5, 7, 7, 11
9, 9, 8, 8, 10
10, 5, 5, 7, 7
3, 6, 6, 6, 11
7, 7, 11, 11, 9
11, 11, 10, 10, 3
6, 6, 6, 4, 4
5, 5, 11, 11, 11
8, 8, 1, 6, 6
4, 3, 3, 9, 9
11, 11, 9, 9, 9
8, 1, 6, 6, 6
7, 8, 8, 5, 5
8, 7, 7, 11, 11
